fen,rating_bucket,rating_midpoint,observations,errors_50cp,actual_error_rate_50cp,best_move_hits,actual_best_move_rate,not_best_move_count,actual_not_best_move_rate,stockfish_best_move,gmr,number_of_good_moves,dts_raw,dts_normalized,breadth_inv_n,breadth_inv_sqrt_n,breadth_inv_log_n,complexity_gmr,complexity_dts_inv_n,complexity_dts_inv_sqrt_n,complexity_dts_inv_log_n
r1b1k1r1/ppq1np1Q/2n1p3/3pP3/3p4/P1P5/2P1NPPP/R1B1KB1R w KQq -,2200-2399,2300,235,11,0.04680851063829787,218,0.9276595744680851,17,0.07234042553191489,f2f4,0.1111111111111111,4,8.0,0.125,0.25,0.5,0.43067655807339306,0.8888888888888888,0.1875,0.3125,0.27783827903669656
r1b1k2r/pp1n1ppp/1qn1p3/3pP3/3P4/3B1N2/PP1QNPPP/R3K2R b KQkq -,1400-1599,1500,35,8,0.22857142857142856,0,0.0,35,1.0,f7f6,0.10810810810810811,4,10.0,0.25,0.25,0.5,0.43067655807339306,0.8918918918918919,0.25,0.375,0.34033827903669656
r1b1k2r/pp1n1ppp/1qn1p3/3pP3/3P4/3B1N2/PP1QNPPP/R3K2R b KQkq -,1600-1799,1700,302,79,0.26158940397350994,16,0.052980132450331126,286,0.9470198675496688,f7f6,0.10810810810810811,4,10.0,0.25,0.25,0.5,0.43067655807339306,0.8918918918918919,0.25,0.375,0.34033827903669656
r1b1k2r/pp1n1ppp/1qn1p3/3pP3/3P4/3B1N2/PP1QNPPP/R3K2R b KQkq -,1800-1999,1900,533,103,0.19324577861163228,51,0.09568480300187618,482,0.9043151969981238,f7f6,0.10810810810810811,4,10.0,0.25,0.25,0.5,0.43067655807339306,0.8918918918918919,0.25,0.375,0.34033827903669656
r1b1k2r/pp1n1ppp/1qn1p3/3pP3/3P4/3B1N2/PP1QNPPP/R3K2R b KQkq -,2000-2199,2100,216,44,0.2037037037037037,20,0.09259259259259259,196,0.9074074074074074,f7f6,0.10810810810810811,4,10.0,0.25,0.25,0.5,0.43067655807339306,0.8918918918918919,0.25,0.375,0.34033827903669656
r1b1k2r/pp1n1ppp/1qn1p3/3pP3/3P4/3B1N2/PP1QNPPP/R3K2R b KQkq -,2200-2399,2300,36,3,0.08333333333333333,1,0.027777777777777776,35,0.9722222222222222,f7f6,0.10810810810810811,4,10.0,0.25,0.25,0.5,0.43067655807339306,0.8918918918918919,0.25,0.375,0.34033827903669656
r2q1rk1/ppp1b1pp/3ppn2/6B1/3QP3/2N5/PPP2PPP/R4RK1 w - -,1400-1599,1500,336,136,0.40476190476190477,60,0.17857142857142858,276,0.8214285714285714,e4e5,0.3191489361702128,15,22.0,1.0,0.06666666666666667,0.2581988897471611,0.25,0.6808510638297872,0.5333333333333333,0.6290994448735805,0.625
r2q1rk1/ppp1b1pp/3ppn2/6B1/3QP3/2N5/PPP2PPP/R4RK1 w - -,1600-1799,1700,455,145,0.31868131868131866,93,0.2043956043956044,362,0.7956043956043956,e4e5,0.3191489361702128,15,22.0,1.0,0.06666666666666667,0.2581988897471611,0.25,0.6808510638297872,0.5333333333333333,0.6290994448735805,0.625
r2q1rk1/ppp1b1pp/3ppn2/6B1/3QP3/2N5/PPP2PPP/R4RK1 w - -,1800-1999,1900,183,41,0.22404371584699453,51,0.2786885245901639,132,0.7213114754098361,e4e5,0.3191489361702128,15,22.0,1.0,0.06666666666666667,0.2581988897471611,0.25,0.6808510638297872,0.5333333333333333,0.6290994448735805,0.625
r2q1rk1/ppp1b1pp/3ppn2/6B1/3QP3/2N5/PPP2PPP/R4RK1 w - -,2000-2199,2100,12,2,0.16666666666666666,2,0.16666666666666666,10,0.8333333333333334,e4e5,0.3191489361702128,15,22.0,1.0,0.06666666666666667,0.2581988897471611,0.25,0.6808510638297872,0.5333333333333333,0.6290994448735805,0.625
r2q1rk1/pp1bppbp/3p1np1/4n3/3NP3/1BN1BP2/PPPQ2PP/R3K2R w KQ -,1400-1599,1500,35,11,0.3142857142857143,20,0.5714285714285714,15,0.42857142857142855,e1c1,0.13636363636363635,6,8.0,0.125,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8636363636363636,0.14583333333333331,0.26662414523193156,0.2406035935540111
r2q1rk1/pp1bppbp/3p1np1/4n3/3NP3/1BN1BP2/PPPQ2PP/R3K2R w KQ -,1600-1799,1700,244,49,0.20081967213114754,164,0.6721311475409836,80,0.32786885245901637,e1c1,0.13636363636363635,6,8.0,0.125,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8636363636363636,0.14583333333333331,0.26662414523193156,0.2406035935540111
r2q1rk1/pp1bppbp/3p1np1/4n3/3NP3/1BN1BP2/PPPQ2PP/R3K2R w KQ -,1800-1999,1900,416,63,0.15144230769230768,284,0.6826923076923077,132,0.3173076923076923,e1c1,0.13636363636363635,6,8.0,0.125,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8636363636363636,0.14583333333333331,0.26662414523193156,0.2406035935540111
r2q1rk1/pp1bppbp/3p1np1/4n3/3NP3/1BN1BP2/PPPQ2PP/R3K2R w KQ -,2000-2199,2100,284,33,0.11619718309859155,192,0.676056338028169,92,0.323943661971831,e1c1,0.13636363636363635,6,8.0,0.125,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8636363636363636,0.14583333333333331,0.26662414523193156,0.2406035935540111
r2q1rk1/pp1bppbp/3p1np1/4n3/3NP3/1BN1BP2/PPPQ2PP/R3K2R w KQ -,2200-2399,2300,92,9,0.09782608695652174,56,0.6086956521739131,36,0.391304347826087,e1c1,0.13636363636363635,6,8.0,0.125,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8636363636363636,0.14583333333333331,0.26662414523193156,0.2406035935540111
1rbq1rk1/p3ppbp/2Bp1np1/8/2P5/2N3P1/PP2PP1P/R1BQ1RK1 w - -,1400-1599,1500,80,26,0.325,28,0.35,52,0.65,c6g2,0.15217391304347827,7,20.0,0.875,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8478260869565217,0.5089285714285714,0.6264822365046137,0.6041666666666666
1rbq1rk1/p3ppbp/2Bp1np1/8/2P5/2N3P1/PP2PP1P/R1BQ1RK1 w - -,1600-1799,1700,214,43,0.20093457943925233,100,0.4672897196261682,114,0.5327102803738317,c6g2,0.15217391304347827,7,20.0,0.875,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8478260869565217,0.5089285714285714,0.6264822365046137,0.6041666666666666
1rbq1rk1/p3ppbp/2Bp1np1/8/2P5/2N3P1/PP2PP1P/R1BQ1RK1 w - -,1800-1999,1900,373,47,0.1260053619302949,244,0.6541554959785523,129,0.34584450402144773,c6g2,0.15217391304347827,7,20.0,0.875,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8478260869565217,0.5089285714285714,0.6264822365046137,0.6041666666666666
1rbq1rk1/p3ppbp/2Bp1np1/8/2P5/2N3P1/PP2PP1P/R1BQ1RK1 w - -,2000-2199,2100,290,17,0.05862068965517241,223,0.7689655172413793,67,0.23103448275862068,c6g2,0.15217391304347827,7,20.0,0.875,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8478260869565217,0.5089285714285714,0.6264822365046137,0.6041666666666666
1rbq1rk1/p3ppbp/2Bp1np1/8/2P5/2N3P1/PP2PP1P/R1BQ1RK1 w - -,2200-2399,2300,94,10,0.10638297872340426,59,0.6276595744680851,35,0.3723404255319149,c6g2,0.15217391304347827,7,20.0,0.875,0.14285714285714285,0.3779644730092272,0.3333333333333333,0.8478260869565217,0.5089285714285714,0.6264822365046137,0.6041666666666666
r2q1rk1/2p1bppp/p1np1n2/1p6/3PP1b1/1B3N2/PP3PPP/RNBQR1K1 w - -,1400-1599,1500,278,64,0.2302158273381295,38,0.1366906474820144,240,0.8633093525179856,b1c3,0.23529411764705882,8,22.0,1.0,0.125,0.35355339059327373,0.31546487678572877,0.7647058823529411,0.5625,0.6767766952966369,0.6577324383928644
r2q1rk1/2p1bppp/p1np1n2/1p6/3PP1b1/1B3N2/PP3PPP/RNBQR1K1 w - -,1600-1799,1700,388,100,0.25773195876288657,49,0.12628865979381443,339,0.8737113402061856,b1c3,0.23529411764705882,8,22.0,1.0,0.125,0.35355339059327373,0.31546487678572877,0.7647058823529411,0.5625,0.6767766952966369,0.6577324383928644
r2q1rk1/2p1bppp/p1np1n2/1p6/3PP1b1/1B3N2/PP3PPP/RNBQR1K1 w - -,1800-1999,1900,242,48,0.19834710743801653,43,0.17768595041322313,199,0.8223140495867769,b1c3,0.23529411764705882,8,22.0,1.0,0.125,0.35355339059327373,0.31546487678572877,0.7647058823529411,0.5625,0.6767766952966369,0.6577324383928644
r2q1rk1/2p1bppp/p1np1n2/1p6/3PP1b1/1B3N2/PP3PPP/RNBQR1K1 w - -,2000-2199,2100,49,3,0.061224489795918366,6,0.12244897959183673,43,0.8775510204081632,b1c3,0.23529411764705882,8,22.0,1.0,0.125,0.35355339059327373,0.31546487678572877,0.7647058823529411,0.5625,0.6767766952966369,0.6577324383928644
r2q1rk1/2p1bppp/p1np1n2/1p6/3PP1b1/1B3N2/PP3PPP/RNBQR1K1 w - -,2200-2399,2300,17,2,0.11764705882352941,2,0.11764705882352941,15,0.8823529411764706,b1c3,0.23529411764705882,8,22.0,1.0,0.125,0.35355339059327373,0.31546487678572877,0.7647058823529411,0.5625,0.6767766952966369,0.6577324383928644
r3k2r/ppp2ppp/2n1bP2/2b2qN1/2pp4/2N5/PPP2PPP/R1BQR1K1 w kq -,1400-1599,1500,14,5,0.35714285714285715,7,0.5,7,0.5,c3e4,0.047619047619047616,2,6.0,0.0,0.5,0.7071067811865475,0.6309297535714575,0.9523809523809523,0.25,0.35355339059327373,0.31546487678572877
r3k2r/ppp2ppp/2n1bP2/2b2qN1/2pp4/2N5/PPP2PPP/R1BQR1K1 w kq -,1600-1799,1700,120,22,0.18333333333333332,57,0.475,63,0.525,c3e4,0.047619047619047616,2,6.0,0.0,0.5,0.7071067811865475,0.6309297535714575,0.9523809523809523,0.25,0.35355339059327373,0.31546487678572877
r3k2r/ppp2ppp/2n1bP2/2b2qN1/2pp4/2N5/PPP2PPP/R1BQR1K1 w kq -,1800-1999,1900,498,48,0.0963855421686747,287,0.5763052208835341,211,0.42369477911646586,c3e4,0.047619047619047616,2,6.0,0.0,0.5,0.7071067811865475,0.6309297535714575,0.9523809523809523,0.25,0.35355339059327373,0.31546487678572877
r3k2r/ppp2ppp/2n1bP2/2b2qN1/2pp4/2N5/PPP2PPP/R1BQR1K1 w kq -,2000-2199,2100,358,16,0.0446927374301676,251,0.7011173184357542,107,0.2988826815642458,c3e4,0.047619047619047616,2,6.0,0.0,0.5,0.7071067811865475,0.6309297535714575,0.9523809523809523,0.25,0.35355339059327373,0.31546487678572877
r3k2r/ppp2ppp/2n1bP2/2b2qN1/2pp4/2N5/PPP2PPP/R1BQR1K1 w kq -,2200-2399,2300,56,2,0.03571428571428571,43,0.7678571428571429,13,0.23214285714285715,c3e4,0.047619047619047616,2,6.0,0.0,0.5,0.7071067811865475,0.6309297535714575,0.9523809523809523,0.25,0.35355339059327373,0.31546487678572877
r3kb1r/p2q1ppp/4pn2/3p4/8/2N5/PPP2PPP/R1BQ1RK1 w kq -,1400-1599,1500,293,3,0.010238907849829351,4,0.013651877133105802,289,0.9863481228668942,b2b3,0.6363636363636364,21,6.0,0.0,0.047619047619047616,0.2182178902359924,0.22424382421757544,0.36363636363636365,0.023809523809523808,0.1091089451179962,0.11212191210878772
r3kb1r/p2q1ppp/4pn2/3p4/8/2N5/PPP2PPP/R1BQ1RK1 w kq -,1600-1799,1700,315,6,0.01904761904761905,3,0.009523809523809525,312,0.9904761904761905,b2b3,0.6363636363636364,21,6.0,0.0,0.047619047619047616,0.2182178902359924,0.22424382421757544,0.36363636363636365,0.023809523809523808,0.1091089451179962,0.11212191210878772
r3kb1r/p2q1ppp/4pn2/3p4/8/2N5/PPP2PPP/R1BQ1RK1 w kq -,1800-1999,1900,154,6,0.03896103896103896,1,0.006493506493506494,153,0.9935064935064936,b2b3,0.6363636363636364,21,6.0,0.0,0.047619047619047616,0.2182178902359924,0.22424382421757544,0.36363636363636365,0.023809523809523808,0.1091089451179962,0.11212191210878772
r3kb1r/p2q1ppp/4pn2/3p4/8/2N5/PPP2PPP/R1BQ1RK1 w kq -,2000-2199,2100,24,1,0.041666666666666664,0,0.0,24,1.0,b2b3,0.6363636363636364,21,6.0,0.0,0.047619047619047616,0.2182178902359924,0.22424382421757544,0.36363636363636365,0.023809523809523808,0.1091089451179962,0.11212191210878772
r1b2rk1/ppq1ppbp/2n3p1/2p5/2BPP3/2P1B3/P3NPPP/R2Q1RK1 w - -,1600-1799,1700,58,8,0.13793103448275862,19,0.3275862068965517,39,0.6724137931034483,a1c1,0.4473684210526316,17,8.0,0.125,0.058823529411764705,0.24253562503633297,0.23981246656813146,0.5526315789473684,0.09191176470588236,0.18376781251816648,0.18240623328406574
r1b2rk1/ppq1ppbp/2n3p1/2p5/2BPP3/2P1B3/P3NPPP/R2Q1RK1 w - -,1800-1999,1900,377,51,0.13527851458885942,228,0.6047745358090185,149,0.3952254641909814,a1c1,0.4473684210526316,17,8.0,0.125,0.058823529411764705,0.24253562503633297,0.23981246656813146,0.5526315789473684,0.09191176470588236,0.18376781251816648,0.18240623328406574
r1b2rk1/ppq1ppbp/2n3p1/2p5/2BPP3/2P1B3/P3NPPP/R2Q1RK1 w - -,2000-2199,2100,434,49,0.11290322580645161,305,0.7027649769585254,129,0.29723502304147464,a1c1,0.4473684210526316,17,8.0,0.125,0.058823529411764705,0.24253562503633297,0.23981246656813146,0.5526315789473684,0.09191176470588236,0.18376781251816648,0.18240623328406574
r1b2rk1/ppq1ppbp/2n3p1/2p5/2BPP3/2P1B3/P3NPPP/R2Q1RK1 w - -,2200-2399,2300,127,12,0.09448818897637795,100,0.7874015748031497,27,0.2125984251968504,a1c1,0.4473684210526316,17,8.0,0.125,0.058823529411764705,0.24253562503633297,0.23981246656813146,0.5526315789473684,0.09191176470588236,0.18376781251816648,0.18240623328406574
r4rk1/pp1bppbp/2np1np1/q7/2BNP3/2N1BP2/PPPQ2PP/2KR3R w - -,1400-1599,1500,14,4,0.2857142857142857,3,0.21428571428571427,11,0.7857142857142857,c4b3,0.13043478260869565,6,16.0,0.625,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8695652173913043,0.3958333333333333,0.5166241452319316,0.49060359355401106
r4rk1/pp1bppbp/2np1np1/q7/2BNP3/2N1BP2/PPPQ2PP/2KR3R w - -,1600-1799,1700,127,11,0.08661417322834646,28,0.2204724409448819,99,0.7795275590551181,c4b3,0.13043478260869565,6,16.0,0.625,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8695652173913043,0.3958333333333333,0.5166241452319316,0.49060359355401106
r4rk1/pp1bppbp/2np1np1/q7/2BNP3/2N1BP2/PPPQ2PP/2KR3R w - -,1800-1999,1900,459,25,0.054466230936819175,102,0.2222222222222222,357,0.7777777777777778,c4b3,0.13043478260869565,6,16.0,0.625,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8695652173913043,0.3958333333333333,0.5166241452319316,0.49060359355401106
r4rk1/pp1bppbp/2np1np1/q7/2BNP3/2N1BP2/PPPQ2PP/2KR3R w - -,2000-2199,2100,301,10,0.03322259136212625,87,0.28903654485049834,214,0.7109634551495017,c4b3,0.13043478260869565,6,16.0,0.625,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8695652173913043,0.3958333333333333,0.5166241452319316,0.49060359355401106
r4rk1/pp1bppbp/2np1np1/q7/2BNP3/2N1BP2/PPPQ2PP/2KR3R w - -,2200-2399,2300,106,1,0.009433962264150943,26,0.24528301886792453,80,0.7547169811320755,c4b3,0.13043478260869565,6,16.0,0.625,0.16666666666666666,0.4082482904638631,0.3562071871080222,0.8695652173913043,0.3958333333333333,0.5166241452319316,0.49060359355401106
rnb1r3/ppp2kpp/5n2/8/4P3/8/PB1N1PPP/R3K1NR w KQ -,1400-1599,1500,68,13,0.19117647058823528,35,0.5147058823529411,33,0.4852941176470588,f2f3,0.13333333333333333,4,14.0,0.5,0.25,0.5,0.43067655807339306,0.8666666666666667,0.375,0.5,0.46533827903669656
rnb1r3/ppp2kpp/5n2/8/4P3/8/PB1N1PPP/R3K1NR w KQ -,1600-1799,1700,278,58,0.20863309352517986,114,0.41007194244604317,164,0.5899280575539568,f2f3,0.13333333333333333,4,14.0,0.5,0.25,0.5,0.43067655807339306,0.8666666666666667,0.375,0.5,0.46533827903669656
rnb1r3/ppp2kpp/5n2/8/4P3/8/PB1N1PPP/R3K1NR w KQ -,1800-1999,1900,468,46,0.09829059829059829,228,0.48717948717948717,240,0.5128205128205128,f2f3,0.13333333333333333,4,14.0,0.5,0.25,0.5,0.43067655807339306,0.8666666666666667,0.375,0.5,0.46533827903669656
rnb1r3/ppp2kpp/5n2/8/4P3/8/PB1N1PPP/R3K1NR w KQ -,2000-2199,2100,172,9,0.05232558139534884,71,0.4127906976744186,101,0.5872093023255814,f2f3,0.13333333333333333,4,14.0,0.5,0.25,0.5,0.43067655807339306,0.8666666666666667,0.375,0.5,0.46533827903669656
rnb1r3/ppp2kpp/5n2/8/4P3/8/PB1N1PPP/R3K1NR w KQ -,2200-2399,2300,19,2,0.10526315789473684,12,0.631578947368421,7,0.3684210526315789,f2f3,0.13333333333333333,4,14.0,0.5,0.25,0.5,0.43067655807339306,0.8666666666666667,0.375,0.5,0.46533827903669656
r1bq1r2/p3ppkp/2pp1np1/8/4P3/2N5/PPPQ1PPP/R3KB1R w KQ -,1400-1599,1500,314,3,0.009554140127388535,2,0.006369426751592357,312,0.9936305732484076,h2h3,0.35,14,22.0,1.0,0.07142857142857142,0.2672612419124244,0.2559580248098155,0.65,0.5357142857142857,0.6336306209562121,0.6279790124049077
r1bq1r2/p3ppkp/2pp1np1/8/4P3/2N5/PPPQ1PPP/R3KB1R w KQ -,1600-1799,1700,375,2,0.005333333333333333,4,0.010666666666666666,371,0.9893333333333333,h2h3,0.35,14,22.0,1.0,0.07142857142857142,0.2672612419124244,0.2559580248098155,0.65,0.5357142857142857,0.6336306209562121,0.6279790124049077
r1bq1r2/p3ppkp/2pp1np1/8/4P3/2N5/PPPQ1PPP/R3KB1R w KQ -,1800-1999,1900,192,1,0.005208333333333333,1,0.005208333333333333,191,0.9947916666666666,h2h3,0.35,14,22.0,1.0,0.07142857142857142,0.2672612419124244,0.2559580248098155,0.65,0.5357142857142857,0.6336306209562121,0.6279790124049077
r1bq1r2/p3ppkp/2pp1np1/8/4P3/2N5/PPPQ1PPP/R3KB1R w KQ -,2000-2199,2100,23,0,0.0,0,0.0,23,1.0,h2h3,0.35,14,22.0,1.0,0.07142857142857142,0.2672612419124244,0.2559580248098155,0.65,0.5357142857142857,0.6336306209562121,0.6279790124049077
r1bq1rk1/pp3ppp/2pbpn2/8/2PPB3/5N2/PP3PPP/R1BQ1RK1 w - -,1400-1599,1500,22,6,0.2727272727272727,12,0.5454545454545454,10,0.45454545454545453,e4c2,0.05263157894736842,2,8.0,0.125,0.5,0.7071067811865475,0.6309297535714575,0.9473684210526316,0.3125,0.41605339059327373,0.37796487678572877
r1bq1rk1/pp3ppp/2pbpn2/8/2PPB3/5N2/PP3PPP/R1BQ1RK1 w - -,1600-1799,1700,116,20,0.1724137931034483,83,0.7155172413793104,33,0.28448275862068967,e4c2,0.05263157894736842,2,8.0,0.125,0.5,0.7071067811865475,0.6309297535714575,0.9473684210526316,0.3125,0.41605339059327373,0.37796487678572877
r1bq1rk1/pp3ppp/2pbpn2/8/2PPB3/5N2/PP3PPP/R1BQ1RK1 w - -,1800-1999,1900,380,33,0.0868421052631579,321,0.8447368421052631,59,0.15526315789473685,e4c2,0.05263157894736842,2,8.0,0.125,0.5,0.7071067811865475,0.6309297535714575,0.9473684210526316,0.3125,0.41605339059327373,0.37796487678572877
r1bq1rk1/pp3ppp/2pbpn2/8/2PPB3/5N2/PP3PPP/R1BQ1RK1 w - -,2000-2199,2100,354,15,0.0423728813559322,331,0.9350282485875706,23,0.06497175141242938,e4c2,0.05263157894736842,2,8.0,0.125,0.5,0.7071067811865475,0.6309297535714575,0.9473684210526316,0.3125,0.41605339059327373,0.37796487678572877
r1bq1rk1/pp3ppp/2pbpn2/8/2PPB3/5N2/PP3PPP/R1BQ1RK1 w - -,2200-2399,2300,112,0,0.0,107,0.9553571428571429,5,0.044642857142857144,e4c2,0.05263157894736842,2,8.0,0.125,0.5,0.7071067811865475,0.6309297535714575,0.9473684210526316,0.3125,0.41605339059327373,0.37796487678572877
r1bq1rk1/pp2ppbp/2n3p1/8/2BPP3/4B3/P3NPPP/R2Q1RK1 b - -,1400-1599,1500,14,2,0.14285714285714285,3,0.21428571428571427,11,0.7857142857142857,c8g4,0.34285714285714286,12,12.0,0.375,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.6571428571428571,0.22916666666666666,0.33183756729740643,0.3226190772136599
r1bq1rk1/pp2ppbp/2n3p1/8/2BPP3/4B3/P3NPPP/R2Q1RK1 b - -,1600-1799,1700,163,19,0.1165644171779141,50,0.3067484662576687,113,0.6932515337423313,c8g4,0.34285714285714286,12,12.0,0.375,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.6571428571428571,0.22916666666666666,0.33183756729740643,0.3226190772136599
r1bq1rk1/pp2ppbp/2n3p1/8/2BPP3/4B3/P3NPPP/R2Q1RK1 b - -,1800-1999,1900,518,31,0.059845559845559844,174,0.3359073359073359,344,0.6640926640926641,c8g4,0.34285714285714286,12,12.0,0.375,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.6571428571428571,0.22916666666666666,0.33183756729740643,0.3226190772136599
r1bq1rk1/pp2ppbp/2n3p1/8/2BPP3/4B3/P3NPPP/R2Q1RK1 b - -,2000-2199,2100,258,21,0.08139534883720931,65,0.25193798449612403,193,0.748062015503876,c8g4,0.34285714285714286,12,12.0,0.375,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.6571428571428571,0.22916666666666666,0.33183756729740643,0.3226190772136599
r1bq1rk1/pp2ppbp/2n3p1/8/2BPP3/4B3/P3NPPP/R2Q1RK1 b - -,2200-2399,2300,36,1,0.027777777777777776,15,0.4166666666666667,21,0.5833333333333334,c8g4,0.34285714285714286,12,12.0,0.375,0.08333333333333333,0.2886751345948129,0.27023815442731974,0.6571428571428571,0.22916666666666666,0.33183756729740643,0.3226190772136599
rnbqr1k1/pp3pbp/5np1/2pPP3/8/2N2N2/PP2B1PP/R1BQK2R b KQ -,1600-1799,1700,33,9,0.2727272727272727,24,0.7272727272727273,9,0.2727272727272727,f6g4,0.02702702702702703,1,6.0,0.0,1.0,1.0,1.0,0.972972972972973,0.5,0.5,0.5
rnbqr1k1/pp3pbp/5np1/2pPP3/8/2N2N2/PP2B1PP/R1BQK2R b KQ -,1800-1999,1900,287,21,0.07317073170731707,266,0.926829268292683,21,0.07317073170731707,f6g4,0.02702702702702703,1,6.0,0.0,1.0,1.0,1.0,0.972972972972973,0.5,0.5,0.5
rnbqr1k1/pp3pbp/5np1/2pPP3/8/2N2N2/PP2B1PP/R1BQK2R b KQ -,2000-2199,2100,519,20,0.038535645472061654,499,0.9614643545279383,20,0.038535645472061654,f6g4,0.02702702702702703,1,6.0,0.0,1.0,1.0,1.0,0.972972972972973,0.5,0.5,0.5
rnbqr1k1/pp3pbp/5np1/2pPP3/8/2N2N2/PP2B1PP/R1BQK2R b KQ -,2200-2399,2300,135,2,0.014814814814814815,133,0.9851851851851852,2,0.014814814814814815,f6g4,0.02702702702702703,1,6.0,0.0,1.0,1.0,1.0,0.972972972972973,0.5,0.5,0.5
r2q1rk1/2p1bppp/p2p1n2/np2p3/4P1b1/2PP1N2/PPBN1PPP/R1BQR1K1 b - -,1400-1599,1500,79,4,0.05063291139240506,65,0.8227848101265823,14,0.17721518987341772,c7c5,0.45454545454545453,15,6.0,0.0,0.06666666666666667,0.2581988897471611,0.25,0.5454545454545454,0.03333333333333333,0.12909944487358055,0.125
r2q1rk1/2p1bppp/p2p1n2/np2p3/4P1b1/2PP1N2/PPBN1PPP/R1BQR1K1 b - -,1600-1799,1700,270,13,0.04814814814814815,228,0.8444444444444444,42,0.15555555555555556,c7c5,0.45454545454545453,15,6.0,0.0,0.06666666666666667,0.2581988897471611,0.25,0.5454545454545454,0.03333333333333333,0.12909944487358055,0.125
r2q1rk1/2p1bppp/p2p1n2/np2p3/4P1b1/2PP1N2/PPBN1PPP/R1BQR1K1 b - -,1800-1999,1900,418,9,0.0215311004784689,390,0.9330143540669856,28,0.06698564593301436,c7c5,0.45454545454545453,15,6.0,0.0,0.06666666666666667,0.2581988897471611,0.25,0.5454545454545454,0.03333333333333333,0.12909944487358055,0.125
r2q1rk1/2p1bppp/p2p1n2/np2p3/4P1b1/2PP1N2/PPBN1PPP/R1BQR1K1 b - -,2000-2199,2100,181,5,0.027624309392265192,173,0.9558011049723757,8,0.04419889502762431,c7c5,0.45454545454545453,15,6.0,0.0,0.06666666666666667,0.2581988897471611,0.25,0.5454545454545454,0.03333333333333333,0.12909944487358055,0.125
r2q1rk1/2p1bppp/p2p1n2/np2p3/4P1b1/2PP1N2/PPBN1PPP/R1BQR1K1 b - -,2200-2399,2300,10,0,0.0,10,1.0,0,0.0,c7c5,0.45454545454545453,15,6.0,0.0,0.06666666666666667,0.2581988897471611,0.25,0.5454545454545454,0.03333333333333333,0.12909944487358055,0.125
r2q1rk1/pp2ppbp/3pbnp1/8/2PBP3/2N5/PP2BPPP/R2Q1RK1 w - -,1400-1599,1500,11,0,0.0,2,0.18181818181818182,9,0.8181818181818182,f2f4,0.5263157894736842,20,10.0,0.25,0.05,0.22360679774997896,0.227670248696953,0.4736842105263158,0.15,0.23680339887498947,0.23883512434847648
r2q1rk1/pp2ppbp/3pbnp1/8/2PBP3/2N5/PP2BPPP/R2Q1RK1 w - -,1600-1799,1700,95,7,0.07368421052631578,13,0.1368421052631579,82,0.8631578947368421,f2f4,0.5263157894736842,20,10.0,0.25,0.05,0.22360679774997896,0.227670248696953,0.4736842105263158,0.15,0.23680339887498947,0.23883512434847648
r2q1rk1/pp2ppbp/3pbnp1/8/2PBP3/2N5/PP2BPPP/R2Q1RK1 w - -,1800-1999,1900,324,12,0.037037037037037035,32,0.09876543209876543,292,0.9012345679012346,f2f4,0.5263157894736842,20,10.0,0.25,0.05,0.22360679774997896,0.227670248696953,0.4736842105263158,0.15,0.23680339887498947,0.23883512434847648
r2q1rk1/pp2ppbp/3pbnp1/8/2PBP3/2N5/PP2BPPP/R2Q1RK1 w - -,2000-2199,2100,396,8,0.020202020202020204,35,0.08838383838383838,361,0.9116161616161617,f2f4,0.5263157894736842,20,10.0,0.25,0.05,0.22360679774997896,0.227670248696953,0.4736842105263158,0.15,0.23680339887498947,0.23883512434847648
r2q1rk1/pp2ppbp/3pbnp1/8/2PBP3/2N5/PP2BPPP/R2Q1RK1 w - -,2200-2399,2300,123,3,0.024390243902439025,15,0.12195121951219512,108,0.8780487804878049,f2f4,0.5263157894736842,20,10.0,0.25,0.05,0.22360679774997896,0.227670248696953,0.4736842105263158,0.15,0.23680339887498947,0.23883512434847648
r2q1rk1/1p1bppbp/p1np1np1/8/2PNP3/2N1B3/PP2BPPP/2RQ1RK1 w - -,1400-1599,1500,20,0,0.0,1,0.05,19,0.95,d4c2,0.38095238095238093,16,14.0,0.5,0.0625,0.25,0.24465054211822604,0.6190476190476191,0.28125,0.375,0.372325271059113
r2q1rk1/1p1bppbp/p1np1np1/8/2PNP3/2N1B3/PP2BPPP/2RQ1RK1 w - -,1600-1799,1700,145,8,0.05517241379310345,2,0.013793103448275862,143,0.9862068965517241,d4c2,0.38095238095238093,16,14.0,0.5,0.0625,0.25,0.24465054211822604,0.6190476190476191,0.28125,0.375,0.372325271059113
